key	date	value
San Pedro, California	1923	531
San Pedro, California	1924	265
Sanchez, Dominican Republic	1892	72
Sanchez, Dominican Republic	1893	148
Sanchez, Dominican Republic	1894	136
Sanchez, Dominican Republic	1895	86
Sanchez, Dominican Republic	1896	82
Sanchez, Dominican Republic	1897	33
Sanchez, Dominican Republic	1898	0
Sanchez, Dominican Republic	1899	0
Sanchez, Dominican Republic	1900	0
Sanchez, Dominican Republic	1901	0
Sanchez, Dominican Republic	1902	0
Sanchez, Dominican Republic	1903	231
Sanchez, Dominican Republic	1904	189
Sanchez, Dominican Republic	1905	186
Sanchez, Dominican Republic	1906	159
Sanchez, Dominican Republic	1907	60
Sanchez, Dominican Republic	1908	136
Sanchez, Dominican Republic	1909	204
Sanchez, Dominican Republic	1910	22
Sanchez, Dominican Republic	1911	75
Sanchez, Dominican Republic	1912	213
Sanchez, Dominican Republic	1913	236
Sanchez, Dominican Republic	1914	162
Sanchez, Dominican Republic	1915	194
Sanchez, Dominican Republic	1916	86
Sanchez, Dominican Republic	1917	146
Sanchez, Dominican Republic	1918	215
Sanchez, Dominican Republic	1919	952
Sanchez, Dominican Republic	1920	1048
Sanchez, Dominican Republic	1921	939
Sanchez, Dominican Republic	1922	534
Sanchez, Dominican Republic	1923	594
Sanchez, Dominican Republic	1924	680
Santa Lucia, Cuba	1892	0
Santa Lucia, Cuba	1893	8
Santa Lucia, Cuba	1894	4
Santa Lucia, Cuba	1895	2
Santa Lucia, Cuba	1896	45
Santa Lucia, Cuba	1897	3
Santa Lucia, Cuba	1898	0
Santa Lucia, Cuba	1899	0
Santa Lucia, Cuba	1900	0
Santa Lucia, Cuba	1901	0
Santa Lucia, Cuba	1902	0
Santa Lucia, Cuba	1903	17
Santa Lucia, Cuba	1904	3
Santa Lucia, Cuba	1905	0
Santa Lucia, Cuba	1906	2
Santa Lucia, Cuba	1907	2
Santa Lucia, Cuba	1908	31
Santa Lucia, Cuba	1909	25
Santa Lucia, Cuba	1910	6
Santa Lucia, Cuba	1911	1
Santa Lucia, Cuba	1912	0
Santa Lucia, Cuba	1913	0
Santa Lucia, Cuba	1914	3
Santa Lucia, Cuba	1915	1
Santa Lucia, Cuba	1916	1
Santa Lucia, Cuba	1917	162
Santa Lucia, Cuba	1918	618
Santa Lucia, Cuba	1919	904
Santa Lucia, Cuba	1920	808
Santa Lucia, Cuba	1921	215
Santa Lucia, Cuba	1922	642
Santa Lucia, Cuba	1923	622
Santa Lucia, Cuba	1924	488
Santa Maria, Colombia	1892	0
Santa Maria, Colombia	1893	0
Santa Maria, Colombia	1894	0
Santa Maria, Colombia	1895	0
Santa Maria, Colombia	1896	3
Santa Maria, Colombia	1897	0
Santa Maria, Colombia	1898	0
Santa Maria, Colombia	1899	0
Santa Maria, Colombia	1900	0
Santa Maria, Colombia	1901	0
Santa Maria, Colombia	1902	0
Santa Maria, Colombia	1903	0
Santa Maria, Colombia	1904	1
Santa Maria, Colombia	1905	0
Santa Maria, Colombia	1906	0
Santa Maria, Colombia	1907	0
Santa Maria, Colombia	1908	1
Santa Maria, Colombia	1909	0
Santa Maria, Colombia	1910	18
Santa Maria, Colombia	1911	37
Santa Maria, Colombia	1912	66
Santa Maria, Colombia	1913	67
Santa Maria, Colombia	1914	0
Santa Maria, Colombia	1915	2
Santa Maria, Colombia	1916	2
Santa Maria, Colombia	1917	4
Santa Maria, Colombia	1918	57
Santa Maria, Colombia	1919	7
Santa Maria, Colombia	1920	60
Santa Maria, Colombia	1921	4
Santa Maria, Colombia	1922	0
Santa Maria, Colombia	1923	3
Santa Maria, Colombia	1924	0
Santa Marta, Colombia	1892	0
Santa Marta, Colombia	1893	0
Santa Marta, Colombia	1894	0
Santa Marta, Colombia	1895	0
Santa Marta, Colombia	1896	14
Santa Marta, Colombia	1897	5
Santa Marta, Colombia	1898	0
Santa Marta, Colombia	1899	0
Santa Marta, Colombia	1900	0
Santa Marta, Colombia	1901	0
Santa Marta, Colombia	1902	0
Santa Marta, Colombia	1903	21
Santa Marta, Colombia	1904	38
Santa Marta, Colombia	1905	44
Santa Marta, Colombia	1906	33
Santa Marta, Colombia	1907	30
Santa Marta, Colombia	1908	50
Santa Marta, Colombia	1909	33
Santa Marta, Colombia	1910	346
Santa Marta, Colombia	1911	797
Santa Marta, Colombia	1912	668
Santa Marta, Colombia	1913	247
Santa Marta, Colombia	1914	337
Santa Marta, Colombia	1915	253
Santa Marta, Colombia	1916	114
Santa Marta, Colombia	1917	168
Santa Marta, Colombia	1918	810
Santa Marta, Colombia	1919	1210
Santa Marta, Colombia	1920	590
Santa Marta, Colombia	1921	572
Santa Marta, Colombia	1922	158
Santa Marta, Colombia	1923	798
Santa Marta, Colombia	1924	481
Santander, Spain	1892	0
Santander, Spain	1893	0
Santander, Spain	1894	0
Santander, Spain	1895	0
Santander, Spain	1896	0
Santander, Spain	1897	0
Santander, Spain	1898	0
Santander, Spain	1899	0
Santander, Spain	1900	0
Santander, Spain	1901	0
Santander, Spain	1902	0
Santander, Spain	1903	0
Santander, Spain	1904	0
Santander, Spain	1905	0
Santander, Spain	1906	0
Santander, Spain	1907	0
Santander, Spain	1908	0
Santander, Spain	1909	0
Santander, Spain	1910	0
Santander, Spain	1911	0
Santander, Spain	1912	0
Santander, Spain	1913	0
Santander, Spain	1914	0
Santander, Spain	1915	0
Santander, Spain	1916	180
Santander, Spain	1917	366
Santander, Spain	1918	36
Santander, Spain	1919	0
Santander, Spain	1920	76
Santander, Spain	1921	451
Santander, Spain	1922	9
Santander, Spain	1923	36
Santander, Spain	1924	0
Santiago	1892	0
Santiago	1893	0
Santiago	1894	0
Santiago	1895	0
Santiago	1896	0
Santiago	1897	0
Santiago	1898	0
Santiago	1899	0
Santiago	1900	0
Santiago	1901	0
Santiago	1902	0
Santiago	1903	0
Santiago	1904	0
Santiago	1905	0
Santiago	1906	0
Santiago	1907	0
Santiago	1908	0
Santiago	1909	0
Santiago	1910	0
Santiago	1911	0
Santiago	1912	0
Santiago	1913	0
Santiago	1914	0
Santiago	1915	0
Santiago	1916	0
Santiago	1917	0
Santiago	1918	0
Santiago	1919	2
Santiago	1920	69
Santiago	1921	3
Santiago	1922	24
Santiago	1923	258
Santiago	1924	103
Savanilla	1892	91
Savanilla	1893	66
Savanilla	1894	47
Savanilla	1895	237
Savanilla	1896	176
Savanilla	1897	72
Savanilla	1898	0
Savanilla	1899	0
Savanilla	1900	0
Savanilla	1901	0
Savanilla	1902	0
Savanilla	1903	96
Savanilla	1904	290
Savanilla	1905	133
Savanilla	1906	279
Savanilla	1907	441
Savanilla	1908	354
Savanilla	1909	311
Savanilla	1910	246
Savanilla	1911	193
Savanilla	1912	32
Savanilla	1913	57
Savanilla	1914	6
Savanilla	1915	0
Savanilla	1916	0
Savanilla	1917	0
Savanilla	1918	0
Savanilla	1919	0
Savanilla	1920	0
Savanilla	1921	0
Savanilla	1922	0
Savanilla	1923	0
Savanilla	1924	0
Seattle, Washington	1892	0
Seattle, Washington	1893	0
Seattle, Washington	1894	0
Seattle, Washington	1895	0
Seattle, Washington	1896	0
Seattle, Washington	1897	0
Seattle, Washington	1898	0
Seattle, Washington	1899	0
Seattle, Washington	1900	0
Seattle, Washington	1901	0
Seattle, Washington	1902	0
Seattle, Washington	1903	0
Seattle, Washington	1904	0
Seattle, Washington	1905	0
Seattle, Washington	1906	0
Seattle, Washington	1907	0
Seattle, Washington	1908	0
Seattle, Washington	1909	0
Seattle, Washington	1910	0
Seattle, Washington	1911	0
Seattle, Washington	1912	0
Seattle, Washington	1913	0
Seattle, Washington	1914	0
Seattle, Washington	1915	0
Seattle, Washington	1916	0
Seattle, Washington	1917	0
Seattle, Washington	1918	0
Seattle, Washington	1919	166
Seattle, Washington	1920	405
Seattle, Washington	1921	160
Seattle, Washington	1922	116
Seattle, Washington	1923	173
Seattle, Washington	1924	101
Seville, Spain	1892	67
Seville, Spain	1893	9
Seville, Spain	1894	10
Seville, Spain	1895	1
Seville, Spain	1896	1
Seville, Spain	1897	1
Seville, Spain	1898	0
Seville, Spain	1899	2
Seville, Spain	1900	0
Seville, Spain	1901	0
Seville, Spain	1902	0
Seville, Spain	1903	1
Seville, Spain	1904	0
Seville, Spain	1905	49
Seville, Spain	1906	0
Seville, Spain	1907	0
Seville, Spain	1908	26
Seville, Spain	1909	32
Seville, Spain	1910	4
Seville, Spain	1911	1
Seville, Spain	1912	0
Seville, Spain	1913	4
Seville, Spain	1914	0
Seville, Spain	1915	1
Seville, Spain	1916	1
Seville, Spain	1917	7
Seville, Spain	1918	3
Seville, Spain	1919	116
Seville, Spain	1920	72
Seville, Spain	1921	125
Seville, Spain	1922	33
Seville, Spain	1923	35
Seville, Spain	1924	50
Shanghai	1892	0
Shanghai	1893	8
Shanghai	1894	5
Shanghai	1895	1
Shanghai	1896	3
Shanghai	1897	0
Shanghai	1898	0
Shanghai	1899	0
Shanghai	1900	0
Shanghai	1901	0
Shanghai	1902	0
Shanghai	1903	0
Shanghai	1904	0
Shanghai	1905	0
Shanghai	1906	0
Shanghai	1907	0
Shanghai	1908	0
Shanghai	1909	1
Shanghai	1910	0
Shanghai	1911	0
Shanghai	1912	0
Shanghai	1913	0
Shanghai	1914	0
Shanghai	1915	2
Shanghai	1916	0
Shanghai	1917	46
Shanghai	1918	66
Shanghai	1919	0
Shanghai	1920	814
Shanghai	1921	366
Shanghai	1922	64
Shanghai	1923	3
Shanghai	1924	310
Sherbrooke, Nova Scotia	1892	0
Sherbrooke, Nova Scotia	1893	0
Sherbrooke, Nova Scotia	1894	0
Sherbrooke, Nova Scotia	1895	0
Sherbrooke, Nova Scotia	1896	0
Sherbrooke, Nova Scotia	1897	0
Sherbrooke, Nova Scotia	1898	0
Sherbrooke, Nova Scotia	1899	0
Sherbrooke, Nova Scotia	1900	0
Sherbrooke, Nova Scotia	1901	0
Sherbrooke, Nova Scotia	1902	0
Sherbrooke, Nova Scotia	1903	0
Sherbrooke, Nova Scotia	1904	0
Sherbrooke, Nova Scotia	1905	0
Sherbrooke, Nova Scotia	1906	0
Sherbrooke, Nova Scotia	1907	0
Sherbrooke, Nova Scotia	1908	0
Sherbrooke, Nova Scotia	1909	0
Sherbrooke, Nova Scotia	1910	0
Sherbrooke, Nova Scotia	1911	0
Sherbrooke, Nova Scotia	1912	0
Sherbrooke, Nova Scotia	1913	0
Sherbrooke, Nova Scotia	1914	0
Sherbrooke, Nova Scotia	1915	0
Sherbrooke, Nova Scotia	1916	0
Sherbrooke, Nova Scotia	1917	0
Sherbrooke, Nova Scotia	1918	16
Sherbrooke, Nova Scotia	1919	17
Sherbrooke, Nova Scotia	1920	19
Sherbrooke, Nova Scotia	1921	45
Sherbrooke, Nova Scotia	1922	20
Sherbrooke, Nova Scotia	1923	34
Sherbrooke, Nova Scotia	1924	34
Shields, England	1892	0
Shields, England	1893	0
Shields, England	1894	2
Shields, England	1895	0
Shields, England	1896	2
Shields, England	1897	0
Shields, England	1898	0
Shields, England	1899	0
Shields, England	1900	0
Shields, England	1901	0
Shields, England	1902	0
Shields, England	1903	4
Shields, England	1904	0
Shields, England	1905	1
Shields, England	1906	1
Shields, England	1907	2
Shields, England	1908	0
Shields, England	1909	0
Shields, England	1910	1
Shields, England	1911	0
Shields, England	1912	0
Shields, England	1913	0
Shields, England	1914	7
Shields, England	1915	0
Shields, England	1916	1
Shields, England	1917	0
Shields, England	1918	1
Shields, England	1919	91
Shields, England	1920	125
Shields, England	1921	59
Shields, England	1922	32
Shields, England	1923	0
Shields, England	1924	0
Sierra Leone	1892	3
Sierra Leone	1893	3
Sierra Leone	1894	0
Sierra Leone	1895	3
Sierra Leone	1896	5
Sierra Leone	1897	0
Sierra Leone	1898	0
Sierra Leone	1899	0
Sierra Leone	1900	0
Sierra Leone	1901	0
Sierra Leone	1902	0
Sierra Leone	1903	0
Sierra Leone	1904	0
Sierra Leone	1905	0
Sierra Leone	1906	0
Sierra Leone	1907	0
Sierra Leone	1908	0
Sierra Leone	1909	0
Sierra Leone	1910	0
Sierra Leone	1911	0
Sierra Leone	1912	0
Sierra Leone	1913	1
Sierra Leone	1914	0
Sierra Leone	1915	0
Sierra Leone	1916	0
Sierra Leone	1917	149
Sierra Leone	1918	767
Sierra Leone	1919	300
Sierra Leone	1920	321
Sierra Leone	1921	119
Sierra Leone	1922	117
Sierra Leone	1923	575
Sierra Leone	1924	173
Smyrna	1892	1
Smyrna	1893	0
Smyrna	1894	0
Smyrna	1895	1
Smyrna	1896	3
Smyrna	1897	0
Smyrna	1898	0
Smyrna	1899	0
Smyrna	1900	0
Smyrna	1901	0
Smyrna	1902	25
Smyrna	1903	11
Smyrna	1904	0
Smyrna	1905	0
Smyrna	1906	0
Smyrna	1907	0
Smyrna	1908	0
Smyrna	1909	0
Smyrna	1910	1
Smyrna	1911	1
Smyrna	1912	0
Smyrna	1913	0
Smyrna	1914	34
Smyrna	1915	0
Smyrna	1916	0
Smyrna	1917	0
Smyrna	1918	0
Smyrna	1919	15
Smyrna	1920	42
Smyrna	1921	1
Smyrna	1922	253
Smyrna	1923	23
Smyrna	1924	92
South Shields, England	1892	0
South Shields, England	1893	0
South Shields, England	1894	0
South Shields, England	1895	0
South Shields, England	1896	0
South Shields, England	1897	0
South Shields, England	1898	0
South Shields, England	1899	0
South Shields, England	1900	0
South Shields, England	1901	0
South Shields, England	1902	0
South Shields, England	1903	0
South Shields, England	1904	0
South Shields, England	1905	0
South Shields, England	1906	0
South Shields, England	1907	0
South Shields, England	1908	0
South Shields, England	1909	2
South Shields, England	1910	1
South Shields, England	1911	1
South Shields, England	1912	1
South Shields, England	1913	0
South Shields, England	1914	1
South Shields, England	1915	0
South Shields, England	1916	3
South Shields, England	1917	0
South Shields, England	1918	89
South Shields, England	1919	57
South Shields, England	1920	366
South Shields, England	1921	183
South Shields, England	1922	102
South Shields, England	1923	1
South Shields, England	1924	152
Spencers Island, Nova Scotia	1892	1
Spencers Island, Nova Scotia	1893	0
Spencers Island, Nova Scotia	1894	1
Spencers Island, Nova Scotia	1895	0
Spencers Island, Nova Scotia	1896	8
Spencers Island, Nova Scotia	1897	0
Spencers Island, Nova Scotia	1898	0
Spencers Island, Nova Scotia	1899	0
Spencers Island, Nova Scotia	1900	0
Spencers Island, Nova Scotia	1901	0
Spencers Island, Nova Scotia	1902	0
Spencers Island, Nova Scotia	1903	11
Spencers Island, Nova Scotia	1904	1
Spencers Island, Nova Scotia	1905	0
Spencers Island, Nova Scotia	1906	0
Spencers Island, Nova Scotia	1907	0
Spencers Island, Nova Scotia	1908	3
Spencers Island, Nova Scotia	1909	0
Spencers Island, Nova Scotia	1910	5
Spencers Island, Nova Scotia	1911	12
Spencers Island, Nova Scotia	1912	0
Spencers Island, Nova Scotia	1913	0
Spencers Island, Nova Scotia	1914	5
Spencers Island, Nova Scotia	1915	9
Spencers Island, Nova Scotia	1916	17
Spencers Island, Nova Scotia	1917	15
Spencers Island, Nova Scotia	1918	314
Spencers Island, Nova Scotia	1919	1139
Spencers Island, Nova Scotia	1920	1075
Spencers Island, Nova Scotia	1921	599
Spencers Island, Nova Scotia	1922	619
Spencers Island, Nova Scotia	1923	1298
Spencers Island, Nova Scotia	1924	1181
St. Croix, D.W.I.	1892	1
St. Croix, D.W.I.	1893	7
St. Croix, D.W.I.	1894	0
St. Croix, D.W.I.	1895	0
St. Croix, D.W.I.	1896	0
St. Croix, D.W.I.	1897	0
St. Croix, D.W.I.	1898	0
St. Croix, D.W.I.	1899	0
St. Croix, D.W.I.	1900	0
St. Croix, D.W.I.	1901	0
St. Croix, D.W.I.	1902	0
St. Croix, D.W.I.	1903	1
St. Croix, D.W.I.	1904	31
St. Croix, D.W.I.	1905	60
St. Croix, D.W.I.	1906	0
St. Croix, D.W.I.	1907	0
St. Croix, D.W.I.	1908	0
St. Croix, D.W.I.	1909	0
St. Croix, D.W.I.	1910	3
St. Croix, D.W.I.	1911	33
St. Croix, D.W.I.	1912	42
St. Croix, D.W.I.	1913	33
St. Croix, D.W.I.	1914	54
St. Croix, D.W.I.	1915	38
St. Croix, D.W.I.	1916	73
St. Croix, D.W.I.	1917	2
St. Croix, D.W.I.	1918	0
St. Croix, D.W.I.	1919	0
St. Croix, D.W.I.	1920	0
St. Croix, D.W.I.	1921	0
St. Croix, D.W.I.	1922	0
St. Croix, D.W.I.	1923	0
St. Croix, D.W.I.	1924	0
St. Croix, Virgin Islands	1892	58
St. Croix, Virgin Islands	1893	83
St. Croix, Virgin Islands	1894	90
St. Croix, Virgin Islands	1895	67
St. Croix, Virgin Islands	1896	65
St. Croix, Virgin Islands	1897	19
St. Croix, Virgin Islands	1898	0
St. Croix, Virgin Islands	1899	0
St. Croix, Virgin Islands	1900	0
St. Croix, Virgin Islands	1901	0
St. Croix, Virgin Islands	1902	0
St. Croix, Virgin Islands	1903	83
St. Croix, Virgin Islands	1904	144
St. Croix, Virgin Islands	1905	22
St. Croix, Virgin Islands	1906	15
St. Croix, Virgin Islands	1907	68
St. Croix, Virgin Islands	1908	0
St. Croix, Virgin Islands	1909	16
St. Croix, Virgin Islands	1910	38
St. Croix, Virgin Islands	1911	75
St. Croix, Virgin Islands	1912	109
St. Croix, Virgin Islands	1913	87
St. Croix, Virgin Islands	1914	75
St. Croix, Virgin Islands	1915	34
St. Croix, Virgin Islands	1916	108
St. Croix, Virgin Islands	1917	81
St. Croix, Virgin Islands	1918	67
St. Croix, Virgin Islands	1919	211
St. Croix, Virgin Islands	1920	278
St. Croix, Virgin Islands	1921	238
St. Croix, Virgin Islands	1922	288
St. Croix, Virgin Islands	1923	492
St. Croix, Virgin Islands	1924	398
St. Domingo	1892	26
St. Domingo	1893	10
St. Domingo	1894	43
St. Domingo	1895	7
St. Domingo	1896	48
St. Domingo	1897	31
St. Domingo	1898	0
St. Domingo	1899	0
St. Domingo	1900	0
St. Domingo	1901	0
St. Domingo	1902	0
St. Domingo	1903	0
St. Domingo	1904	32
St. Domingo	1905	17
St. Domingo	1906	61
St. Domingo	1907	17
St. Domingo	1908	10
St. Domingo	1909	0
St. Domingo	1910	7
St. Domingo	1911	6
St. Domingo	1912	6
St. Domingo	1913	3
St. Domingo	1914	1
St. Domingo	1915	0
St. Domingo	1916	3
St. Domingo	1917	0
St. Domingo	1918	21
St. Domingo	1919	2
St. Domingo	1920	5
St. Domingo	1921	1
St. Domingo	1922	0
St. Domingo	1923	26
St. Domingo	1924	0
St. George, Bermuda	1892	0
St. George, Bermuda	1893	0
St. George, Bermuda	1894	0
St. George, Bermuda	1895	0
St. George, Bermuda	1896	12
St. George, Bermuda	1897	0
St. George, Bermuda	1898	0
St. George, Bermuda	1899	0
St. George, Bermuda	1900	0
St. George, Bermuda	1901	0
St. George, Bermuda	1902	0
St. George, Bermuda	1903	0
St. George, Bermuda	1904	0
St. George, Bermuda	1905	0
St. George, Bermuda	1906	0
St. George, Bermuda	1907	0
St. George, Bermuda	1908	0
St. George, Bermuda	1909	2150
St. George, Bermuda	1910	0
St. George, Bermuda	1911	0
St. George, Bermuda	1912	0
St. George, Bermuda	1913	0
St. George, Bermuda	1914	0
St. George, Bermuda	1915	0
St. George, Bermuda	1916	0
St. George, Bermuda	1917	0
St. George, Bermuda	1918	34
St. George, Bermuda	1919	3
St. George, Bermuda	1920	161
St. George, Bermuda	1921	40
St. George, Bermuda	1922	0
St. George, Bermuda	1923	21
St. George, Bermuda	1924	0
St. Jago	1892	1150
St. Jago	1893	1205
St. Jago	1894	848
St. Jago	1895	476
St. Jago	1896	417
St. Jago	1897	524
St. Jago	1898	0
St. Jago	1899	0
St. Jago	1900	0
St. Jago	1901	0
St. Jago	1902	0
St. Jago	1903	449
St. Jago	1904	1003
St. Jago	1905	917
St. Jago	1906	2368
St. Jago	1907	1572
St. Jago	1908	1676
St. Jago	1909	1694
St. Jago	1910	2032
St. Jago	1911	2781
St. Jago	1912	2841
St. Jago	1913	3359
St. Jago	1914	2773
St. Jago	1915	1878
St. Jago	1916	2455
St. Jago	1917	3400
St. Jago	1918	3690
St. Jago	1919	4107
St. Jago	1920	5926
St. Jago	1921	8257
St. Jago	1922	8777
St. Jago	1923	9747
St. Jago	1924	10466
St. John, New Brunswick	1892	3
St. John, New Brunswick	1893	6
St. John, New Brunswick	1894	0
St. John, New Brunswick	1895	3
St. John, New Brunswick	1896	9
St. John, New Brunswick	1897	1
St. John, New Brunswick	1898	0
St. John, New Brunswick	1899	0
St. John, New Brunswick	1900	0
St. John, New Brunswick	1901	0
St. John, New Brunswick	1902	0
St. John, New Brunswick	1903	49
St. John, New Brunswick	1904	52
St. John, New Brunswick	1905	7
St. John, New Brunswick	1906	18
St. John, New Brunswick	1907	20
St. John, New Brunswick	1908	57
St. John, New Brunswick	1909	21
St. John, New Brunswick	1910	21
St. John, New Brunswick	1911	2
St. John, New Brunswick	1912	0
St. John, New Brunswick	1913	3
St. John, New Brunswick	1914	0
St. John, New Brunswick	1915	1
St. John, New Brunswick	1916	0
St. John, New Brunswick	1917	99
St. John, New Brunswick	1918	379
St. John, New Brunswick	1919	721
St. John, New Brunswick	1920	492
St. John, New Brunswick	1921	547
St. John, New Brunswick	1922	794
St. John, New Brunswick	1923	545
St. John, New Brunswick	1924	210
St. John's, Newfoundland	1892	205
St. John's, Newfoundland	1893	115
St. John's, Newfoundland	1894	303
St. John's, Newfoundland	1895	289
St. John's, Newfoundland	1896	369
St. John's, Newfoundland	1897	117
St. John's, Newfoundland	1898	0
St. John's, Newfoundland	1899	0
St. John's, Newfoundland	1900	0
St. John's, Newfoundland	1901	0
St. John's, Newfoundland	1902	0
St. John's, Newfoundland	1903	519
St. John's, Newfoundland	1904	368
St. John's, Newfoundland	1905	998
St. John's, Newfoundland	1906	795
St. John's, Newfoundland	1907	969
St. John's, Newfoundland	1908	828
St. John's, Newfoundland	1909	1205
St. John's, Newfoundland	1910	1172
St. John's, Newfoundland	1911	1887
St. John's, Newfoundland	1912	1720
St. John's, Newfoundland	1913	2051
St. John's, Newfoundland	1914	1330
St. John's, Newfoundland	1915	1516
St. John's, Newfoundland	1916	2024
St. John's, Newfoundland	1917	805
St. John's, Newfoundland	1918	523
St. John's, Newfoundland	1919	1168
St. John's, Newfoundland	1920	2760
St. John's, Newfoundland	1921	2817
St. John's, Newfoundland	1922	4369
St. John's, Newfoundland	1923	6074
St. John's, Newfoundland	1924	4265
St. Kitts, B.W.I.	1892	57
St. Kitts, B.W.I.	1893	61
St. Kitts, B.W.I.	1894	51
St. Kitts, B.W.I.	1895	33
St. Kitts, B.W.I.	1896	52
St. Kitts, B.W.I.	1897	31
St. Kitts, B.W.I.	1898	0
St. Kitts, B.W.I.	1899	0
St. Kitts, B.W.I.	1900	0
St. Kitts, B.W.I.	1901	0
St. Kitts, B.W.I.	1902	0
St. Kitts, B.W.I.	1903	79
St. Kitts, B.W.I.	1904	32
St. Kitts, B.W.I.	1905	0
St. Kitts, B.W.I.	1906	91
St. Kitts, B.W.I.	1907	42
St. Kitts, B.W.I.	1908	12
St. Kitts, B.W.I.	1909	56
St. Kitts, B.W.I.	1910	87
St. Kitts, B.W.I.	1911	423
St. Kitts, B.W.I.	1912	457
St. Kitts, B.W.I.	1913	492
St. Kitts, B.W.I.	1914	395
St. Kitts, B.W.I.	1915	263
St. Kitts, B.W.I.	1916	397
St. Kitts, B.W.I.	1917	430
St. Kitts, B.W.I.	1918	325
St. Kitts, B.W.I.	1919	252
St. Kitts, B.W.I.	1920	326
St. Kitts, B.W.I.	1921	458
St. Kitts, B.W.I.	1922	503
St. Kitts, B.W.I.	1923	415
St. Kitts, B.W.I.	1924	174
St. Lucia, B.W.I.	1892	7
St. Lucia, B.W.I.	1893	5
St. Lucia, B.W.I.	1894	15
St. Lucia, B.W.I.	1895	85
St. Lucia, B.W.I.	1896	7
St. Lucia, B.W.I.	1897	3
St. Lucia, B.W.I.	1898	0
St. Lucia, B.W.I.	1899	10
St. Lucia, B.W.I.	1900	0
St. Lucia, B.W.I.	1901	0
St. Lucia, B.W.I.	1902	0
St. Lucia, B.W.I.	1903	4
St. Lucia, B.W.I.	1904	2
St. Lucia, B.W.I.	1905	1
St. Lucia, B.W.I.	1906	5
St. Lucia, B.W.I.	1907	1
St. Lucia, B.W.I.	1908	17
St. Lucia, B.W.I.	1909	0
St. Lucia, B.W.I.	1910	4
St. Lucia, B.W.I.	1911	50
St. Lucia, B.W.I.	1912	17
St. Lucia, B.W.I.	1913	17
St. Lucia, B.W.I.	1914	89
St. Lucia, B.W.I.	1915	32
St. Lucia, B.W.I.	1916	47
St. Lucia, B.W.I.	1917	47
St. Lucia, B.W.I.	1918	308
St. Lucia, B.W.I.	1919	321
St. Lucia, B.W.I.	1920	313
St. Lucia, B.W.I.	1921	112
St. Lucia, B.W.I.	1922	55
St. Lucia, B.W.I.	1923	168
St. Lucia, B.W.I.	1924	52
St. Marc, Haiti	1892	0
St. Marc, Haiti	1893	0
St. Marc, Haiti	1894	1
St. Marc, Haiti	1895	0
St. Marc, Haiti	1896	2
St. Marc, Haiti	1897	0
St. Marc, Haiti	1898	0
St. Marc, Haiti	1899	0
St. Marc, Haiti	1900	0
St. Marc, Haiti	1901	0
St. Marc, Haiti	1902	0
St. Marc, Haiti	1903	18
St. Marc, Haiti	1904	69
St. Marc, Haiti	1905	1
St. Marc, Haiti	1906	28
St. Marc, Haiti	1907	119
St. Marc, Haiti	1908	58
St. Marc, Haiti	1909	58
St. Marc, Haiti	1910	138
St. Marc, Haiti	1911	39
St. Marc, Haiti	1912	65
St. Marc, Haiti	1913	17
St. Marc, Haiti	1914	2
St. Marc, Haiti	1915	3
St. Marc, Haiti	1916	5
St. Marc, Haiti	1917	50
St. Marc, Haiti	1918	140
St. Marc, Haiti	1919	121
St. Marc, Haiti	1920	41
St. Marc, Haiti	1921	10
St. Marc, Haiti	1922	6
St. Marc, Haiti	1923	11
St. Marc, Haiti	1924	11
St. Michael	1892	26
St. Michael	1893	0
St. Michael	1894	35
St. Michael	1895	75
St. Michael	1896	53
St. Michael	1897	145
St. Michael	1898	0
St. Michael	1899	21
St. Michael	1900	637
St. Michael	1901	49
St. Michael	1902	415
St. Michael	1903	0
St. Michael	1904	0
St. Michael	1905	0
St. Michael	1906	7
St. Michael	1907	33
St. Michael	1908	50
St. Michael	1909	0
St. Michael	1910	0
St. Michael	1911	0
St. Michael	1912	0
St. Michael	1913	5
St. Michael	1914	0
St. Michael	1915	0
St. Michael	1916	0
St. Michael	1917	0
St. Michael	1918	0
St. Michael	1919	0
St. Michael	1920	1
St. Michael	1921	0
St. Michael	1922	0
St. Michael	1923	123
St. Michael	1924	1
St. Michaels	1892	309
St. Michaels	1893	497
St. Michaels	1894	238
St. Michaels	1895	373
St. Michaels	1896	501
St. Michaels	1897	464
St. Michaels	1898	556
St. Michaels	1899	1043
St. Michaels	1900	1746
St. Michaels	1901	2149
St. Michaels	1902	2904
St. Michaels	1903	1506
St. Michaels	1904	265
St. Michaels	1905	1203
St. Michaels	1906	2383
St. Michaels	1907	2467
St. Michaels	1908	571
St. Michaels	1909	984
St. Michaels	1910	1134
St. Michaels	1911	536
St. Michaels	1912	0
St. Michaels	1913	0
St. Michaels	1914	157
St. Michaels	1915	59
St. Michaels	1916	15
St. Michaels	1917	101
St. Michaels	1918	0
St. Michaels	1919	34
St. Michaels	1920	1130
St. Michaels	1921	37
St. Michaels	1922	292
St. Michaels	1923	972
St. Michaels	1924	297
St. Thomas	1892	4
St. Thomas	1893	14
St. Thomas	1894	1
St. Thomas	1895	4
St. Thomas	1896	6
St. Thomas	1897	3
St. Thomas	1898	0
St. Thomas	1899	0
St. Thomas	1900	0
St. Thomas	1901	0
St. Thomas	1902	0
St. Thomas	1903	80
St. Thomas	1904	0
St. Thomas	1905	112
St. Thomas	1906	49
